alpha,beta,eta,lambda,gamma,epsilon,iota,delta,mu,omicron,alpha_rel,beta_rel,eta_rel,lambda_rel,gamma_rel,epsilon_rel,iota_rel,delta_rel,mu_rel,omicron_rel,other,other_rel,sum,date
126.0,1.3333333333333333,1.3333333333333333,0.0,5.333333333333333,0.0,0.0,80.66666666666667,2.0,0.0,0.57267813893963,0.004444250160284432,0.004444250160284433,0.0,0.018061141225155914,0.0,0.0,0.38521805503367523,0.006950515824444833,0.0,2.3333333333333335,0.008203648656525033,219.0,2021-06-15
162.33333333333334,1.3333333333333333,2.0,0.0,7.0,0.0,0.0,106.66666666666667,3.0,0.0,0.5582363636021787,0.004444250160284432,0.007132422203295186,0.0,0.024781571332682797,0.0,0.0,0.3808426260700513,0.010982773888960962,0.0,3.6666666666666665,0.013579992742546537,286.0,2021-06-16
163.0,1.6666666666666667,2.0,0.6666666666666666,5.0,0.0,0.0,103.66666666666667,3.3333333333333335,0.0,0.5649761861314749,0.005798988357127892,0.007200159113137358,0.002574002574002574,0.017364379704964853,0.0,0.0,0.37335769753249126,0.012405248995646595,0.0,4.333333333333333,0.016323337591154546,283.6666666666667,2021-06-17
121.66666666666667,2.3333333333333335,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.0,0.0,97.0,4.666666666666667,0.0,0.5166816124880641,0.010527670527670526,0.005262174617013327,0.002574002574002574,0.010581433968530743,0.0,0.0,0.4111871548968323,0.020467264499522565,0.0,5.333333333333333,0.02271868642836385,235.66666666666666,2021-06-18
104.66666666666667,2.6666666666666665,1.3333333333333333,0.6666666666666666,2.3333333333333335,0.0,0.0,94.66666666666667,4.0,0.0,0.48749678249678247,0.012329472329472327,0.0061776061776061784,0.002574002574002574,0.01106821106821107,0.0,0.0,0.44297297297297294,0.018236808236808236,0.0,4.333333333333333,0.019144144144144146,214.66666666666666,2021-06-19
69.66666666666667,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,0.0,0.3333333333333333,83.0,2.3333333333333335,0.0,0.3946488325059754,0.008468468468468469,0.0036036036036036045,0.0,0.007207207207207209,0.0,0.003401360544217687,0.5607335907335907,0.011801801801801801,0.0,2.0,0.010135135135135136,161.0,2021-06-20
80.66666666666667,0.6666666666666666,1.0,0.0,1.3333333333333333,0.0,0.3333333333333333,96.0,1.3333333333333333,0.0,0.39276993113269193,0.0030502412524884425,0.004852043054290246,0.0,0.007207207207207207,0.0,0.003401360544217687,0.5751280976000077,0.005547120153861727,0.0,2.0,0.00804399905523501,183.33333333333334,2021-06-21
88.66666666666667,0.3333333333333333,0.3333333333333333,0.0,5.0,0.0,1.0,107.66666666666667,1.6666666666666667,0.0,0.38048683091184854,0.0012484394506866406,0.0012484394506866424,0.0,0.019455252918287938,0.0,0.005995394266656078,0.575093043090245,0.006339352074498317,0.0,2.6666666666666665,0.010133247837090796,207.33333333333334,2021-06-22
100.33333333333333,0.3333333333333333,0.6666666666666666,0.0,5.333333333333333,0.0,0.6666666666666666,115.33333333333333,2.3333333333333335,0.0,0.42704295336082815,0.0012484394506866406,0.003331772784019976,0.0,0.021538586251621274,0.0,0.0025940337224383916,0.5215216145188165,0.010506018741164982,0.0,3.0,0.01221658117042413,228.0,2021-06-23
66.66666666666667,0.0,0.3333333333333333,0.0,6.333333333333333,0.0,0.6666666666666666,112.66666666666667,1.3333333333333333,0.0,0.33350791137899166,0.0,0.002083333333333334,0.0,0.028074533964039573,0.0,0.0025940337224383916,0.6166478048201555,0.006760700389105059,0.0,2.0,0.010331682391936456,190.0,2021-06-24
48.333333333333336,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,110.0,1.3333333333333333,0.0,0.29156865737748083,0.0018315018315018304,0.003914835164835166,0.0018315018315018317,0.012282284708755297,0.0,0.0,0.6688064114534703,0.00782967032967033,0.0,2.0,0.01193513730278436,165.0,2021-06-25
33.333333333333336,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.0,0.0,100.0,0.6666666666666666,0.0,0.21714596661442864,0.005847566088529943,0.0018315018315018322,0.0018315018315018317,0.014215015632450076,0.0,0.0,0.7415975761121049,0.0036630036630036634,0.0,2.0,0.013867868226479141,139.33333333333334,2021-06-26
24.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,69.0,0.6666666666666666,0.0,0.22422657663621512,0.017752327993291846,0.0018315018315018322,0.0018315018315018317,0.007679067920031775,0.0,0.0,0.7335054503729204,0.0036630036630036634,0.0,1.3333333333333333,0.009510569751533608,97.66666666666667,2021-06-27
22.666666666666668,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,0.0,95.66666666666667,0.6666666666666666,0.0,0.19042310976188215,0.015920826161790014,5.782411586589357e-19,0.0,0.00795307213104386,0.0,0.0,0.7777499198142402,0.0026246719160104987,0.0,0.6666666666666666,0.005328400215033362,121.66666666666667,2021-06-28
47.666666666666664,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.0,133.0,1.6666666666666667,0.0,0.2503802528217542,0.011904761904761904,0.0011778563015312138,0.0,0.011004145683203029,0.0,0.0,0.710995268700953,0.006158240820604138,0.0,2.3333333333333335,0.008379473767192528,188.33333333333334,2021-06-29
56.0,0.3333333333333333,0.3333333333333333,0.0,3.6666666666666665,0.0,0.0,175.0,2.6666666666666665,0.0,0.22289334182698975,0.0017452006980802793,0.0011778563015312138,0.0,0.014494547079363587,0.0,0.0,0.7276993325254356,0.011393842914844977,0.0,4.666666666666667,0.020595878653754483,242.66666666666666,2021-06-30
47.666666666666664,0.3333333333333333,0.3333333333333333,0.0,4.666666666666667,0.0,0.0,167.33333333333334,2.3333333333333335,0.0,0.19763087463538873,0.0017452006980802793,0.0011778563015312138,0.0,0.020172923820732453,0.0,0.0,0.7480153026445554,0.01037173510139858,0.0,4.666666666666667,0.020886106798313337,227.33333333333334,2021-07-01
25.666666666666668,0.6666666666666666,0.3333333333333333,0.0,3.6666666666666665,0.0,0.0,163.0,1.3333333333333333,0.0,0.130328287623543,0.0034723164148333014,0.001727115716753023,0.0,0.018287133161804244,0.0,0.0,0.8255280118971354,0.00683816619680494,0.0,2.6666666666666665,0.01381896898912606,197.33333333333334,2021-07-02
23.333333333333332,0.3333333333333333,0.3333333333333333,0.0,3.0,0.0,0.0,149.0,0.6666666666666666,0.0,0.13858442938753818,0.0017271157167530226,0.001727115716753023,0.0,0.014796731765643683,0.0,0.0,0.8373953766440815,0.004166666666666668,0.0,0.3333333333333333,0.001602564102564105,177.0,2021-07-03
16.333333333333332,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,102.0,0.3333333333333333,0.0,0.14077741184367853,0.0017271157167530226,0.001727115716753023,0.0,0.0051813471502590676,0.0,0.0,0.8480229070084538,0.0025641025641025654,0.0,0.0,2.3129646346357427e-18,120.33333333333333,2021-07-04
26.333333333333332,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,133.33333333333334,0.3333333333333333,0.0,0.15932489666352623,0.0020964360587002098,5.782411586589357e-19,0.0010482180293501049,0.003144654088050314,0.0,0.0,0.8318216925962706,0.0025641025641025654,0.0,0.0,2.3129646346357427e-18,162.0,2021-07-05
25.0,0.6666666666666666,0.0,0.3333333333333333,3.3333333333333335,0.0,0.0,162.66666666666666,0.3333333333333333,0.0,0.12661246709011012,0.0020964360587002098,5.782411586589357e-19,0.0010482180293501049,0.013608032264432975,0.0,0.0,0.8521505416246712,0.0014947683109118098,0.0,0.6666666666666666,0.0029895366218236196,193.0,2021-07-06
35.666666666666664,0.6666666666666666,0.0,0.3333333333333333,4.333333333333333,0.0,0.0,230.0,0.3333333333333333,0.0,0.12727748704070863,0.0020964360587002098,5.782411586589357e-19,0.0010482180293501049,0.01721814056768207,0.0,0.0,0.8454686745019909,0.0014947683109118098,0.0,1.3333333333333333,0.005396275490656351,272.6666666666667,2021-07-07
23.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,204.33333333333334,0.6666666666666666,0.0,0.0939772009752957,0.0,5.782411586589357e-19,0.0,0.018999594854015995,0.0,0.0,0.875206051994736,0.0031368044357065555,0.0,2.0,0.008680347740245842,234.33333333333334,2021-07-08
23.0,0.6666666666666666,0.0,0.0,3.6666666666666665,0.0,0.0,209.0,0.3333333333333333,0.0,0.09250159636067763,0.002849002849002849,5.782411586589357e-19,0.0,0.015658723800140457,0.0,0.0,0.881657829746962,0.0016420361247947467,0.0,1.3333333333333333,0.005690811118422225,238.0,2021-07-09
14.666666666666666,0.6666666666666666,0.0,0.0,4.0,0.0,0.0,174.0,0.3333333333333333,0.0,0.0753741875612447,0.002849002849002849,5.782411586589357e-19,0.0,0.021181035588215557,0.0,0.0,0.8956696656271527,0.0016420361247947467,0.0,0.6666666666666666,0.0032840722495894935,194.33333333333334,2021-07-10
11.666666666666666,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,122.66666666666667,0.0,0.0,0.07691963332575741,0.002849002849002849,5.782411586589357e-19,0.0,0.016254927213831323,0.0,0.0,0.9039764366114085,1.1564823173178713e-18,0.0,0.0,2.3129646346357427e-18,138.0,2021-07-11
14.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,152.0,0.0,0.0,0.07563496026194323,0.0010224948875255625,5.782411586589357e-19,0.0,0.011177409866375325,0.0,0.0,0.9111426400966303,1.1564823173178713e-18,0.0,0.3333333333333333,0.0010224948875255646,168.66666666666666,2021-07-12
15.0,0.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,188.0,0.0,0.0,0.06746846921873986,0.0010224948875255625,5.782411586589357e-19,0.0,0.009737297467358817,0.0,0.0,0.919467192256799,1.1564823173178713e-18,0.0,0.6666666666666666,0.0023045461695768467,206.66666666666666,2021-07-13
18.0,0.3333333333333333,0.0,0.0,4.333333333333333,0.0,0.0,263.3333333333333,0.3333333333333333,0.0,0.061193959414818304,0.0010224948875255625,5.782411586589357e-19,0.0,0.01579790352796488,0.0,0.0,0.9184689747879933,0.0012121212121212132,0.0,0.6666666666666666,0.0023045461695768467,287.0,2021-07-14
15.666666666666666,0.0,0.0,0.0,4.666666666666667,0.0,0.0,268.6666666666667,0.3333333333333333,0.0,0.05345962495216224,0.0,5.782411586589357e-19,0.0,0.016737988379779425,0.0,0.0,0.926313189298264,0.0012121212121212132,0.0,0.6666666666666666,0.0022770761576731747,290.0,2021-07-15
13.333333333333334,0.0,0.0,0.0,4.0,0.0,0.0,274.6666666666667,0.6666666666666666,0.0,0.04410539893126956,0.0,5.782411586589357e-19,0.0,0.013983952292410005,0.0,0.0,0.9372343668861083,0.002446689113355781,0.0,0.6666666666666666,0.0022295927768564605,293.3333333333333,2021-07-16
11.333333333333334,0.0,0.0,0.0,3.0,0.0,0.0,237.0,0.6666666666666666,0.0,0.04166531178530006,0.0,5.782411586589357e-19,0.0,0.012280644706749477,0.0,0.0,0.9404112335923868,0.0034132171387073356,0.0,0.6666666666666666,0.0022295927768564605,252.66666666666666,2021-07-17
5.0,0.0,0.0,0.0,2.0,0.0,0.0,177.0,0.6666666666666666,0.0,0.025820294447745407,0.0,5.782411586589357e-19,0.0,0.009295570079883806,0.0,0.0,0.9602363504324289,0.0034132171387073356,0.0,0.3333333333333333,0.0012345679012345703,185.0,2021-07-18
4.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,201.33333333333334,0.3333333333333333,0.0,0.021896132190249818,0.0,5.782411586589357e-19,0.0,0.004357298474945534,0.0,0.0,0.9705758566052684,0.002178649237472768,0.0,0.3333333333333333,0.0009920634920634944,207.0,2021-07-19
5.666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,314.3333333333333,0.3333333333333333,0.0,0.017063492063492045,0.0,5.782411586589357e-19,0.0,0.0006734006734006734,0.0,0.0,0.9805976430976431,0.0006734006734006745,0.0,0.3333333333333333,0.0009920634920634944,321.0,2021-07-20
10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,455.6666666666667,0.6666666666666666,0.0,0.020784916837548396,0.0,5.782411586589357e-19,0.0,0.0006734006734006734,0.0,0.0,0.9762914230019493,0.0012581959950381015,0.0,0.3333333333333333,0.0009920634920634944,467.0,2021-07-21
11.333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,559.0,0.6666666666666666,0.0,0.019952863586140308,0.0,5.782411586589357e-19,0.0,0.0016974662135952458,0.0,0.0,0.9770914742052264,0.0012581959950381015,0.0,0.0,2.3129646346357427e-18,572.0,2021-07-22
12.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,547.6666666666666,1.0,0.0,0.021811623976218192,0.0,5.782411586589357e-19,0.0,0.0010240655401945725,0.0,0.0,0.9751396303527345,0.002024680130852691,0.0,0.0,2.3129646346357427e-18,561.3333333333334,2021-07-23
9.666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,510.0,0.6666666666666666,0.0,0.018952480552248067,0.0,5.782411586589357e-19,0.0,0.002502262140342392,0.0,0.0,0.9771053724981943,0.001439884809215264,0.0,0.0,2.3129646346357427e-18,521.6666666666666,2021-07-24
6.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,325.0,0.6666666666666666,0.0,0.013832152851275205,0.0,5.782411586589357e-19,0.0,0.0014781966001478197,0.0,0.0,0.9793281971119107,0.001439884809215264,0.0,0.3333333333333333,0.003921568627450983,333.0,2021-07-25
6.333333333333333,0.6666666666666666,0.0,0.0,1.3333333333333333,0.0,0.0,350.0,0.0,0.0,0.012702909857381385,0.0012345679012345679,5.782411586589357e-19,0.0,0.0027127645013823878,0.0,0.0,0.9794281891125506,1.1564823173178713e-18,0.0,0.3333333333333333,0.003921568627450983,358.6666666666667,2021-07-26
8.0,1.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,403.0,0.0,0.0,0.013790661959751871,0.0023115738247671473,5.782411586589357e-19,0.0,0.002850076786533437,0.0,0.0,0.9765876158397303,1.1564823173178713e-18,0.0,0.6666666666666666,0.0044600715892172725,414.6666666666667,2021-07-27
11.0,1.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,549.6666666666666,0.0,0.0,0.01940863948784176,0.0023115738247671473,5.782411586589357e-19,0.0,0.002850076786533437,0.0,0.0,0.974266987213748,1.1564823173178713e-18,0.0,0.6666666666666666,0.0011627226871096128,564.3333333333334,2021-07-28
9.0,0.6666666666666666,0.0,0.0,2.0,0.0,0.0,525.3333333333334,0.3333333333333333,0.0,0.016233845025990176,0.0010770059235325794,5.782411586589357e-19,0.0,0.0037847062822619925,0.0,0.0,0.9770186542821179,0.0007230657989877091,0.0,0.6666666666666666,0.0011627226871096128,538.0,2021-07-29
8.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,539.6666666666666,0.3333333333333333,0.0,0.014291475465871098,0.0,5.782411586589357e-19,0.0,0.0041924649741002,0.0,0.0,0.9791571402471292,0.0007230657989877091,0.0,1.0,0.0016358535139118612,551.3333333333334,2021-07-30
5.666666666666667,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,454.0,0.3333333333333333,0.0,0.011133522538027215,0.0,5.782411586589357e-19,0.0,0.005422477274223202,0.0,0.0,0.9804792883000704,0.0007230657989877091,0.0,1.0,0.0022416460886915414,463.6666666666667,2021-07-31
4.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,370.0,0.0,0.0,0.007518193543088674,0.0,5.782411586589357e-19,0.0,0.003253279877260078,0.0,0.0,0.9869868804909597,1.1564823173178713e-18,0.0,1.0,0.0022416460886915414,376.6666666666667,2021-08-01
4.333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,373.0,0.0,0.0,0.007973809061398865,0.0,5.782411586589357e-19,0.0,0.0017312654329550814,0.0,0.0,0.9885636600726909,1.1564823173178713e-18,0.0,0.6666666666666666,0.0017312654329550835,378.6666666666667,2021-08-02
5.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,487.6666666666667,0.0,0.0,0.008215027032735791,0.0,5.782411586589357e-19,0.0,0.0005012531328320802,0.0,0.0,0.9902422181872833,1.1564823173178713e-18,0.0,0.6666666666666666,0.001041501647148668,494.0,2021-08-03
5.666666666666667,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,698.0,0.3333333333333333,0.0,0.008614707288531155,0.0,5.782411586589357e-19,0.0,0.000900933388627444,0.0,0.0,0.9890431774198974,0.00039968025579536484,0.0,0.6666666666666666,0.001041501647148668,705.3333333333334,2021-08-04
4.666666666666667,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,767.6666666666666,0.3333333333333333,0.0,0.00616605692699513,0.0,5.782411586589357e-19,0.0,0.000782822018247471,0.0,0.0,0.9921111922846455,0.00039968025579536484,0.0,0.3333333333333333,0.0005402485143165878,773.6666666666666,2021-08-05
4.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,756.3333333333334,0.6666666666666666,0.0,0.005185984751281393,0.0,5.782411586589357e-19,0.0,0.000782822018247471,0.0,0.0,0.9930577895093861,0.0009734037210850952,0.0,0.0,2.168404344971009e-18,761.6666666666666,2021-08-06
4.666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,628.3333333333334,0.3333333333333333,0.0,0.007008526717708252,0.0,5.782411586589357e-19,0.0,0.0003831417624521073,0.0,0.0,0.9920346080545498,0.0005737234652897315,0.0,0.0,2.168404344971009e-18,633.6666666666666,2021-08-07
2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,395.3333333333333,0.3333333333333333,0.0,0.005988382393142519,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9934378941415677,0.0005737234652897315,0.0,0.0,2.168404344971009e-18,398.0,2021-08-08
3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,622.6666666666666,0.6666666666666666,0.0,0.005582655301666908,0.0,5.782411586589357e-19,0.0,0.00026308866087871614,0.0,0.0,0.9936280787156969,0.0005261773217574334,0.0,0.0,2.168404344971009e-18,626.6666666666666,2021-08-09
3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,748.3333333333334,0.6666666666666666,0.0,0.004968796569593459,0.0,5.782411586589357e-19,0.0,0.0006651795334159095,0.0,0.0,0.9938398465752333,0.0005261773217574334,0.0,0.0,2.168404344971009e-18,753.0,2021-08-10
5.0,0.0,0.0,0.0,1.0,0.0,0.0,1020.3333333333334,0.6666666666666666,0.0,0.004952204360465256,0.0,5.782411586589357e-19,0.0,0.001003245794403063,0.0,0.0,0.9931803062623871,0.0005261773217574334,0.0,0.3333333333333333,0.00033806626098715565,1027.3333333333333,2021-08-11
3.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,833.6666666666666,0.0,0.0,0.004112951532262151,0.0,5.782411586589357e-19,0.0,0.0007401571335243469,0.0,0.0,0.9948088250732262,1.1564823173178713e-18,0.0,0.3333333333333333,0.00033806626098715565,838.3333333333334,2021-08-12
3.3333333333333335,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,817.0,0.3333333333333333,0.0,0.0037882850896101684,0.0,5.782411586589357e-19,0.0,0.0007659652768194171,0.0,0.0,0.9946797843567509,0.00042789901583226473,0.0,0.3333333333333333,0.00033806626098715565,821.6666666666666,2021-08-13
1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,624.6666666666666,0.3333333333333333,0.0,0.0017598875236872473,0.0,5.782411586589357e-19,0.0,0.00042789901583226354,0.0,0.0,0.997384314444648,0.00042789901583226473,0.0,0.0,2.168404344971009e-18,626.6666666666666,2021-08-14
1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,489.6666666666667,0.3333333333333333,0.0,0.00241364055032163,0.0,5.782411586589357e-19,0.0,0.00042789901583226354,0.0,0.0,0.9967305614180137,0.00042789901583226473,0.0,0.0,2.168404344971009e-18,491.6666666666667,2021-08-15
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0014580274923261516,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9985419725076738,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,570.6666666666666,2021-08-16
3.0,0.0,0.0,0.0,0.0,0.0,0.0,780.3333333333334,0.0,0.0,0.0037016172359158953,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9959778699435713,1.1564823173178713e-18,0.0,0.3333333333333333,0.0003205128205128227,783.6666666666666,2021-08-17
4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1048.3333333333333,0.3333333333333333,0.0,0.004081335568839829,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9952962192434976,0.00030193236714975963,0.0,0.3333333333333333,0.0003205128205128227,1053.3333333333333,2021-08-18
4.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,0.3333333333333333,0.0,0.003753251579338516,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9956243032329989,0.00030193236714975963,0.0,0.3333333333333333,0.0003205128205128227,996.6666666666666,2021-08-19
3.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1150.3333333333333,0.3333333333333333,0.0,0.0028297938489500927,0.0,5.782411586589357e-19,0.0,0.00044004400440044003,0.0,0.0,0.9964282297794996,0.00030193236714975963,0.0,0.0,2.168404344971009e-18,1155.0,2021-08-20
2.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.0,1030.6666666666667,0.0,0.0,0.002218604609787105,0.0,5.782411586589357e-19,0.0,0.0008892803026933422,0.0,0.0,0.9968921150875195,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1034.3333333333333,2021-08-21
3.0,0.0,0.0,0.0,1.0,0.0,0.0,970.3333333333334,0.3333333333333333,0.0,0.002718354734724636,0.0,5.782411586589357e-19,0.0,0.0008892803026933422,0.0,0.0,0.9958926148376444,0.0004997501249375324,0.0,0.0,2.168404344971009e-18,974.6666666666666,2021-08-22
2.6666666666666665,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1015.6666666666666,0.3333333333333333,0.0,0.0024095495823647397,0.0,5.782411586589357e-19,0.0,0.0004492362982929021,0.0,0.0,0.9966414639944049,0.0004997501249375324,0.0,0.0,2.168404344971009e-18,1019.0,2021-08-23
3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1421.6666666666667,0.3333333333333333,0.0,0.0021910021940060305,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9973092476810564,0.0004997501249375324,0.0,0.0,2.168404344971009e-18,1425.3333333333333,2021-08-24
3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,0.0,0.0,0.002207247941101523,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9977927520588984,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1633.6666666666667,2021-08-25
2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1611.6666666666667,0.0,0.0,0.001405696620432115,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9985943033795678,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1614.0,2021-08-26
1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1499.6666666666667,0.0,0.0,0.0011365333756472053,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9988634666243527,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1501.3333333333333,2021-08-27
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1336.3333333333333,0.0,0.0,0.0006205375036141816,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9993794624963858,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1337.3333333333333,2021-08-28
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,929.6666666666666,0.0,0.0,0.00041076196344216567,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9995892380365577,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,930.3333333333334,2021-08-29
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,840.6666666666666,0.0,0.0,0.0002460024600245806,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9997539975399753,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,841.0,2021-08-30
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1178.3333333333333,0.0,0.0,0.0002460024600245806,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9997539975399753,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1178.6666666666667,2021-08-31
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1563.3333333333333,0.0,0.0,0.0002460024600245806,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9997539975399753,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1563.6666666666667,2021-09-01
0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1639.0,0.0,0.0,0.00021057064645186492,0.0,5.782411586589357e-19,0.0,0.0002105706464518846,0.0,0.0,0.9995788587070962,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1639.6666666666667,2021-09-02
0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1514.3333333333333,0.0,0.0,0.0004418914884597298,0.0002313208420078649,5.782411586589357e-19,0.0,0.0002105706464518846,0.0,0.0,0.9991162170230804,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1515.6666666666667,2021-09-03
0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1347.6666666666667,0.0,0.0,0.0004418914884597298,0.0002313208420078649,5.782411586589357e-19,0.0,0.0002105706464518846,0.0,0.0,0.9991162170230804,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1349.0,2021-09-04
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,925.0,0.0,0.0,0.00023132084200784523,0.0002313208420078649,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9995373583159841,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,925.6666666666666,2021-09-05
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,979.0,0.0,0.0,0.00020794343938446776,0.0002079434393844874,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.999584113121231,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,979.6666666666666,2021-09-06
0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1209.3333333333333,0.0,0.0,0.00040230689905404986,0.0002079434393844874,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.9993897496615615,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1210.3333333333333,2021-09-07
0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1824.0,0.0,0.0,0.00040230689905404986,0.0002079434393844874,5.782411586589357e-19,0.0,0.00015446400988569664,0.0,0.0,0.9992352856516757,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1825.3333333333333,2021-09-08
1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1840.6666666666667,0.0,0.0,0.0005976705780402018,0.0,5.782411586589357e-19,0.0,0.00015446400988569664,0.0,0.0,0.999247865412074,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1842.0,2021-09-09
1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1769.0,0.0,0.0,0.0006255293405928418,0.0,5.782411586589357e-19,0.0,0.00015446400988569664,0.0,0.0,0.9992200066495215,1.1564823173178713e-18,0.0,0.0,2.168404344971009e-18,1770.3333333333333,2021-09-10
